s,x,y,yaw,curvature
36.595592385997776,36.72060180392953,-2.4246901261624023,-0.013077805169127377,2.5828077797673137e-05
36.76193598775232,36.88693118555985,-2.4268651321645116,-0.01307379921720253,2.2336712336285655e-05
36.92827958950685,37.053260575270414,-2.4290395201581965,-0.013070374028747889,1.8845383245682328e-05
37.094623191261384,37.21958997179647,-2.4312133867409003,-0.013067529596578087,1.535410417090884e-05
37.26096679301592,37.3859193738742,-2.433386828508694,-0.01306526591123891,1.1862888755819639e-05
37.42731039477046,37.55224878024051,-2.4355599420558933,-0.01306358296100596,8.371750642986324e-06
37.59365399652499,37.71857818963295,-2.437732823974687,-0.013062480731886428,4.880703473603683e-06
37.759997598279526,37.88490760078942,-2.4399055708547497,-0.013061959207617324,1.3897608873991413e-06
37.92634120003406,38.05123701244819,-2.4420782792828675,-0.013062018369668138,-2.101063477463109e-06
38.0926848017886,38.2175664233476,-2.444251045842555,-0.013062658197239063,-5.5917559844724275e-06
38.259028403543134,38.383895832225924,-2.4464239671136783,-0.013063878667261886,-9.082302998864259e-06
38.42537200529767,38.550225237821266,-2.4485971396720747,-0.01306567975440176,-1.257269088771418e-05
38.5917156070522,38.71655463887128,-2.4507706600891725,-0.01306806143105499,-1.6062906020029105e-05
38.75805920880674,38.88288403411311,-2.4529446249316114,-0.013071023667351245,-1.955293476684024e-05
38.924402810561276,39.04921342228323,-2.4551191307608664,-0.013074566431152679,-2.304276350129653e-05
39.09074641231581,39.21554280211716,-2.457294274132864,-0.0130786896880557,-2.653237859875435e-05
39.25709001407034,39.38187217234953,-2.4594701515976074,-0.013083393401390087,-3.00217664368745e-05
39.42343361582488,39.548201531713566,-2.4616468596987926,-0.013088677532219872,-3.351091339570922e-05
39.58977721757942,39.71453087894131,-2.463824494973434,-0.013094542039343349,-3.699980585779907e-05
39.75612081933395,39.88086021276325,-2.4660031539514855,-0.01310098687929484,-4.048843020826346e-05
39.922464421088485,40.0471895319081,-2.4681829331554543,-0.013108012006342928,-4.397677283489181e-05
40.08880802284302,40.21351883510282,-2.470363929100031,-0.013115617372493116,-4.746482012823878e-05
40.25515162459756,40.37984812107233,-2.472546238291707,-0.013123802927486494,-5.095255848171422e-05
40.42149522635209,40.546177388539355,-2.4747299572283943,-0.013132568618801521,-5.4439974291675974e-05
40.58783882810663,40.7125066362243,-2.4769151823990505,-0.01314191439165402,-5.7927053957522115e-05
40.75418242986116,40.87883586284508,-2.4791020102832966,-0.013151840188998065,-6.141378388178429e-05
40.9205260316157,41.04516506711695,-2.4812905373510414,-0.013162345951524657,-6.490015047021834e-05
41.086869633370235,41.21149424775233,-2.4834808600621012,-0.013173431617665265,-6.838614013189763e-05
41.25321323512477,41.37782340346062,-2.4856730748658222,-0.013185097123590506,-7.187173927930318e-05
41.4195568368793,41.54415253294815,-2.487867278200704,-0.013197342403211021,-7.535693432841919e-05
41.58590043863384,41.71048163491789,-2.490063566494017,-0.013210167388177929,-7.884171169882303e-05
41.752244040388376,41.8768107080693,-2.4922620361614296,-0.01322357200788371,-8.232605781377586e-05
41.91858764214291,42.04313975109829,-2.494462783606626,-0.013237556189463096,-8.580995910031815e-05
42.084931243897444,42.209468762696886,-2.4966659052209312,-0.013252119857793065,-8.929340198935908e-05
42.251274845651984,42.37579774155326,-2.4988714973829333,-0.01326726293549374,-9.277637291577032e-05
42.41761844740652,42.542126686351324,-2.5010796564581024,-0.013282985342928821,-9.625885831847517e-05
42.58396204916105,42.70845559577082,-2.5032904787984176,-0.013299286998207371,-9.974084464054424e-05
