elapsed_s,publish_time_s,odometry_time_s,commissioned_delay_ms,x_m,y_m,yaw_rad,speed_mps,yaw_rate_radps,progress_m,lateral_error_m,yaw_error_rad,reference_speed_mps,published_speed_command_mps,published_steering_command_rad,next_speed_command_mps,next_steering_command_rad,solver_success,solver_status,solver_iterations,solver_time_s,mpc_total_compute_s,cycle_compute_s,deadline_met,constraint_violation,fallback_reason
4.8,8.089,8.073,4.8666668,8.427621104299671,-2.056324500459857,-0.012735155360067248,2.0532791833054795,0.0013362444985440956,8.300205500633512,0.0007232871023247363,-0.00036802863316692455,2.0,1.9395225831023055,0.0012480560505056155,1.9395081762818474,0.0012681547934817166,True,Solve_Succeeded,1,0.02114915800120798,0.024936467001680285,0.025281376001657918,True,4.796109098793042e-08,
4.9,8.189,8.175,4.8666668,8.636976065727087,-2.058975729393057,-0.01258781935244543,2.054070945418364,0.001546113742084884,8.50957728393891,0.0006541719993905889,-0.0002883419774351824,2.0,1.9395081762818474,0.0012681547934817166,1.9391880937476484,0.0012446445592388998,True,Solve_Succeeded,1,0.021973630999127636,0.025822061001235852,0.02630265799962217,True,2.5902572772482666e-08,
5.0,8.289,8.277,4.8666668,8.846410588024948,-2.0615955044551746,-0.012428139896573027,2.054825786568003,0.001568691215442384,8.719028225064434,0.0006036799518814254,-0.00019287758789247707,2.0,1.9391880937476484,0.0012446445592388998,1.9386438643247677,0.0011815377096494977,True,Solve_Succeeded,1,0.023084600001311628,0.02739891100281966,0.02937079599723802,True,2.898845549522311e-08,
5.1,8.39,8.379,4.8666668,9.055919498556127,-2.064182883766237,-0.01227158955283286,2.0555190347904677,0.0014967661105928813,8.928553145324322,0.0005733994597806593,-9.710164740578224e-05,2.0,1.9386438643247677,0.0011815377096494977,1.9379506053726236,0.001088929544409152,True,Solve_Succeeded,1,0.021655704000295373,0.028234087003511377,0.02859089000048698,True,2.711773273506501e-08,
5.2,8.489,8.481,4.8666668,9.265496462382579,-2.0667391333666525,-0.012123552656188084,2.05614777186542,0.0013907848634474274,9.138145730417373,0.0005627002126393208,-6.3921928326587255e-06,2.0,1.9379506053726236,0.001088929544409152,1.937167238252825,0.0009753061817040779,True,Solve_Succeeded,1,0.02408319399910397,0.030369953001354588,0.03078574299797765,True,2.512503408748151e-08,
5.3,8.589,8.583,4.8666668,9.475132992837366,-2.0692664358107185,-0.01198964801691998,2.0566845798513937,0.00124544311160424,9.347797524845749,0.000570012587376948,7.363833965884879e-05,2.0,1.937167238252825,0.0009753061817040779,1.9363508471010396,0.0008531043419413249,True,Solve_Succeeded,1,0.023927223999635316,0.02767863199915155,0.02797044600083609,True,2.1066099975541874e-08,
5.4,8.689,8.685,4.8666668,9.684820473200507,-2.0717679555101522,-0.011872060036500659,2.057140693221905,0.0010822970085826139,9.557499954020894,0.0005927869096666706,0.0001408113512936186,2.0,1.9363508471010396,0.0008531043419413249,1.9355401659337153,0.0007284353913298196,True,Solve_Succeeded,1,0.020419758002390154,0.025367648999235826,0.025774220997845987,True,2.1235553759879622e-08,
5.5,8.789,8.787,4.8666668,9.894551727130416,-2.0742467857384703,-0.011767747648156114,2.057531735639002,0.000942482372336998,9.76724588181317,0.000628564893432663,0.00019817279368441326,2.0,1.9355401659337153,0.0007284353913298196,1.9347582053933405,0.0005995203764293846,True,Solve_Succeeded,1,0.024075383000308648,0.027829131999169476,0.028207056999235647,True,2.342239581866294e-08,
5.6,8.889,8.889,4.8666668,10.104318057330335,-2.0767059157517167,-0.011681289236724962,2.0578330593234866,0.0007703697388413948,9.977026649150813,0.0006749765947570636,0.00024114895671988913,2.0,1.9347582053933405,0.0005995203764293846,1.934034754760114,0.00048168364705195894,True,Solve_Succeeded,1,0.023072998999850824,0.027812153999548173,0.029548794002039358,True,2.14804991571782e-08,
5.7,8.993,8.991,4.8666668,10.314111585154835,-2.0791492228666653,-0.011613695032101782,2.0580648121322818,0.0005898508252225339,10.18683442535928,0.0007287762523990765,0.0002687335193902376,2.0,1.934034754760114,0.00048168364705195894,1.9333835382207234,0.00037512863702537463,True,Solve_Succeeded,1,0.02456268999958411,0.028464047001762083,0.028881932001240784,True,2.1556216367457637e-08,
5.8,9.089,9.059,4.8666668,10.453986508919154,-2.0807710242888535,-0.01157561261454878,2.058195978915459,0.0005102844123624078,10.3267187641598,0.0007673554302134935,0.00028207351345053104,2.0,1.9333835382207234,0.00037512863702537463,1.9328289269419667,0.0002659299566399894,True,Solve_Succeeded,1,0.020850895998592023,0.025092871001106687,0.025435285999265034,True,2.5388287629331263e-08,
5.9,9.189,9.161,4.8666668,10.663812828983534,-2.083195089352381,-0.011532094254160193,2.058333574740654,0.0003387400140292135,10.536559104602045,0.0008278063507095506,0.0002913763297073754,2.0,1.9328289269419667,0.0002659299566399894,1.9323433036445063,0.00018669201612200485,True,Solve_Succeeded,1,0.019482715000776807,0.024058979000983527,0.024519336999219377,True,2.162732037902515e-08,
6.0,9.289,9.263,4.8666668,10.873650766625643,-2.085611839854129,-0.011504720511774636,2.058424678034603,0.00018680632761281524,10.746410976386459,0.0008888937714778612,0.00028801423495573505,2.0,1.9323433036445063,0.00018669201612200485,1.9319302341390914,0.00012107001519166026,True,Solve_Succeeded,1,0.02170107799975085,0.02698809700086713,0.02765697600261774,True,2.1654736670484453e-08,
6.1,9.389,9.365,4.8666668,11.083496107786395,-2.0880245695723727,-0.011492474476373684,2.0584791606471375,5.758051916139488e-05,10.956270204147382,0.0009480042004442609,0.00027300581714507534,2.0,1.9319302341390914,0.00012107001519166026,1.9315896532277788,7.18915684138414e-05,True,Solve_Succeeded,1,0.022112437000032514,0.026714352003182285,0.027399181999498978,True,2.1663087323986474e-08,
6.2,9.489,9.467,4.8666668,11.293345347448648,-2.090435801056419,-0.011488305476139675,2.058502256082576,2.1229986436410673e-05,11.166133312131603,0.001003304404955479,0.0002534030326748326,2.0,1.9315896532277788,7.18915684138414e-05,1.9313168523952196,2.2345006566452667e-05,True,Solve_Succeeded,1,0.019471406001684954,0.02398797900241334,0.02445259299929603,True,2.166248158630424e-08,
6.3,9.589,9.568999999999999,4.8666668,11.503196030398,-2.0928465894699873,-0.011487599621929186,2.0585077644318654,-4.170703217753053e-06,11.375997856953804,0.0010544412895599146,0.00023382069144656584,2.0,1.9313168523952196,2.2345006566452667e-05,1.9311026184517122,-1.9918711729616308e-05,True,Solve_Succeeded,1,0.02213667799878749,0.03302493299997877,0.033327120003377786,True,2.1654701143347665e-08,
6.4,9.689,9.671,4.8666668,11.713045853990383,-2.0952573346704075,-0.011487593790640712,2.0584877420117147,2.634268939813308e-06,11.585861540126292,0.0011017191543385193,0.00021702262279107813,2.0,1.9311026184517122,-1.9918711729616308e-05,1.9309430594198298,-6.451094400184182e-05,True,Solve_Succeeded,1,0.022471890999440802,0.02694692499790108,0.027358477000234416,True,2.171480991395615e-08,
6.5,9.789,9.773,4.8666668,11.922892922106884,-2.0976680495949225,-0.011487640091052699,2.0584547006246594,-1.28867824509648e-06,11.795722465197908,0.0011458341923737223,0.0002036572074130428,2.0,1.9309430594198298,-6.451094400184182e-05,1.9308303256242974,-0.0001070643595940795,True,Solve_Succeeded,1,0.018822319998434978,0.022253506002016366,0.022554670002136845,True,2.1619049661580902e-08,
6.6,9.889,9.875,4.8666668,12.13273612950711,-2.1000787798644587,-0.011488579448618415,2.058412835863412,-1.8504626208734892e-05,12.005579526999039,0.0011874592956729309,0.00019288381092502985,2.0,1.9308303256242974,-0.0001070643595940795,1.9307566447205209,-0.00014839130871969526,True,Solve_Succeeded,1,0.025189694002619945,0.030091494001680985,0.03044821799994679,True,2.1597712063226027e-08,
6.7,9.989,9.977,4.8666668,12.342574912273523,-2.1024899062258475,-0.011491979225051189,2.0583678819998927,-5.038317767280589e-05,12.215432165616482,0.0012269386200230905,0.0001831352353405223,2.0,1.9307566447205209,-0.00014839130871969526,1.930714270404193,-0.0001874138799871327,True,Solve_Succeeded,1,0.025595630999305286,0.03065715199772967,0.031197036998491967,True,2.1576683550961206e-08,
6.8,10.093,10.079,4.8666668,12.552408880917643,-2.1049019971279166,-0.01149826001932679,2.058319292955534,-7.725204164995982e-05,12.425279997783408,0.001264430661364737,0.00017399096530352695,2.0,1.930714270404193,-0.0001874138799871327,1.9306975421629655,-0.0002273611516522222,True,Solve_Succeeded,1,0.023306315000809263,0.02954015500290552,0.02990982400297071,True,2.3573843279788703e-08,
6.9,10.191,10.181,4.8666668,12.762237791667255,-2.107315608226821,-0.01150689315884153,2.058269539711104,-9.699198426590666e-05,12.635122785824413,0.0013001083738741293,0.0001659796912492472,2.0,1.9306975421629655,-0.0002273611516522222,1.9307012493501794,-0.000267902459937022,True,Solve_Succeeded,1,0.02198875300018699,0.02646928099784418,0.026998715002264362,True,2.420719943723934e-08,
