time_s,speed_mps,steering_rad
30.2,3.200000000,0.130336399
30.3,3.200000000,0.114068613
30.4,3.200000000,0.090909348
30.5,3.200000000,0.062183257
30.6,3.200000000,0.029577829
30.7,3.200000000,-0.004951374
30.8,3.200000000,-0.039295215
30.9,3.200000000,-0.071318792
31.0,3.200000000,-0.098994949
31.1,3.200000000,-0.120535216
31.2,3.200000000,-0.134509624
31.3,3.200000000,-0.139947229
31.4,3.200000000,-0.136410050
31.5,3.200000000,-0.124034523
31.6,3.200000000,-0.103536512
31.7,3.200000000,-0.076178137
31.8,3.200000000,-0.043697176
31.9,3.200000000,-0.008202397
32.0,3.200000000,0.027959397
32.1,3.200000000,0.062356583
32.2,3.200000000,0.092636436
32.3,3.200000000,0.116688421
32.4,3.200000000,0.132795673
32.5,3.200000000,0.139763616
32.6,3.200000000,0.137015796
32.7,3.200000000,0.124648932
32.8,3.200000000,0.103441725
32.9,3.200000000,0.074815112
33.0,3.200000000,0.040745063
33.1,3.200000000,0.003632530
33.2,3.200000000,-0.033861479
33.3,3.200000000,-0.069004790
33.4,3.200000000,-0.099193790
33.5,3.200000000,-0.122149441
33.6,3.200000000,-0.136094739
33.7,3.200000000,-0.139899529
33.8,3.200000000,-0.133180493
33.9,3.200000000,-0.116347068
34.0,3.200000000,-0.090587835
34.1,3.200000000,-0.057796344
34.2,3.200000000,-0.020440021
34.3,3.200000000,0.018619551
34.4,3.200000000,0.056342487
34.5,3.200000000,0.089746700
34.6,3.200000000,0.116146087
34.7,3.200000000,0.133371716
34.8,3.200000000,0.139957537
34.9,3.200000000,0.135274287
35.0,3.200000000,0.119598840
35.1,3.200000000,0.094111094
35.2,3.200000000,0.060816174
35.3,3.200000000,0.022395909
35.4,3.200000000,-0.018000367
35.5,3.200000000,-0.057010089
35.6,3.200000000,-0.091336746
35.7,3.200000000,-0.118031195
35.8,3.200000000,-0.134750894
35.9,3.200000000,-0.139973955
36.0,3.200000000,-0.133147912
36.1,3.200000000,-0.114758037
36.2,3.200000000,-0.086306549
36.3,3.200000000,-0.050201623
36.4,3.200000000,-0.009563095
36.5,3.200000000,0.032040484
36.6,3.200000000,0.070902043
36.7,3.200000000,0.103506902
36.8,3.200000000,0.126854988
36.9,3.200000000,0.138744579
37.0,3.200000000,0.137990243
37.1,3.200000000,0.124552675
37.2,3.200000000,0.099565536
37.3,3.200000000,0.065253491
37.4,3.200000000,0.024745689
37.5,3.200000000,-0.018200988
37.6,3.200000000,-0.059545419
37.7,3.200000000,-0.095341725
37.8,3.200000000,-0.122119342
37.9,3.200000000,-0.137226942
38.0,3.200000000,-0.139105583
38.1,3.200000000,-0.127462179
38.2,3.200000000,-0.103323094
38.3,3.200000000,-0.068958863
38.4,3.200000000,-0.027683525
38.5,3.200000000,0.016455236
38.6,3.200000000,0.059067328
38.7,3.200000000,0.095855830
38.8,3.200000000,0.123053978
38.9,3.200000000,0.137818946
39.0,3.200000000,0.138540657
39.1,3.200000000,0.125031126
39.2,3.200000000,0.098571085
39.3,3.200000000,0.061804681
