elapsed_s,publish_time_s,odometry_time_s,commissioned_delay_ms,delay_prediction_steps,delay_prediction_model,x_m,y_m,yaw_rad,speed_mps,yaw_rate_radps,predicted_start_x_m,predicted_start_y_m,predicted_start_yaw_rad,predicted_start_speed_mps,projected_start_speed_mps,predicted_start_yaw_rate_radps,progress_m,lateral_error_m,yaw_error_rad,reference_speed_mps,published_speed_command_mps,published_steering_command_rad,next_speed_command_mps,next_steering_command_rad,first_delta_speed_mps,first_delta_yaw_rad,desired_next_speed_mps,desired_next_yaw_rad,raw_steering_command_rad,steering_command_saturated,solver_success,solver_status,solver_iterations,solver_time_s,mpc_total_compute_s,cycle_compute_s,deadline_met,constraint_violation,objective,warm_start_source,fallback_reason
96.1,111.031,111.005,4.4833333,1,learned_h2,-76.56254751716709,195.23187794839933,-2.886299476540885,5.233783994296543,0.05204564758692051,-77.22300236472788,195.0570767550836,-2.8793874462285776,5.2392765579658045,5.2392765579658045,0.05446446221508883,493.1256712917706,0.0037158287385882375,0.002710956085532512,5.4166666667,5.3205272889936355,0.018465117515252403,5.320165879870309,0.019405878899603747,0.08088932190450478,0.0147560291702201,5.320165879870309,-2.8646314170583573,0.019405878899603747,False,True,Solve_Succeeded,7,0.010102166997967288,0.012742986000375822,0.013096914997731801,True,1.850253283919301e-11,0.6456837826557529,shifted_warm_start,
96.2,111.131,111.107,4.4833333,1,learned_h2,-77.07861577487115,195.0957072632748,-2.88086042325617,5.233562838953579,0.054794982501596146,-77.72794930978684,194.91997625494113,-2.873694382290711,5.23891914289841,5.23891914289841,0.05731096181236096,493.65942506147076,0.005174512581768965,0.002758888367982326,5.4166666667,5.320165879870309,0.019405878899603747,5.319918962067465,0.020392813881235025,0.08099981916905549,0.015506484300513589,5.319918962067465,-2.8581878979901973,0.020392813881235025,False,True,Solve_Succeeded,7,0.012370062999252696,0.01503771600255277,0.01573038299829932,True,1.8758328224066645e-11,0.7022320736733125,shifted_warm_start,
96.3,111.231,111.209,4.4833333,1,learned_h2,-77.59389309402879,194.95666406889418,-2.8751319228225802,5.233325278882953,0.057668711031624895,-78.23206276626864,194.77993570234287,-2.867707302326094,5.238539403218037,5.238539403218037,0.06027850499346974,494.1931652411283,0.006642664006120986,0.0027498359251292293,5.4166666667,5.319918962067465,0.020392813881235025,5.319768081857205,0.0214115487030922,0.08122867863916854,0.01628111969970442,5.319768081857205,-2.8514261826263896,0.0214115487030922,False,True,Solve_Succeeded,7,0.012051058001816273,0.014380947999597993,0.01472144100262085,True,1.8957280190079473e-11,0.7585690463036747,shifted_warm_start,
96.4,111.331,111.311,4.4833333,1,learned_h2,-78.10832021372137,194.8146010599226,-2.8691012884443072,5.233078992035172,0.06066192276248429,-78.73528261724775,194.6368097917984,-2.861415569280308,5.238145031238916,5.238145031238916,0.06334833904525405,494.726891595882,0.00809332585397459,0.0026965259569915463,5.4166666667,5.319768081857205,0.0214115487030922,5.319692839586947,0.02244407315357565,0.0815478083480321,0.01706624058957096,5.319692839586947,-2.8443493286907366,0.02244407315357565,False,True,Solve_Succeeded,7,0.010192133006057702,0.01314432700019097,0.013502465000783559,True,1.9099388737231493e-11,0.813226156626252,shifted_warm_start,
96.5,111.431,111.413,4.4833333,1,learned_h2,-78.62183420457075,194.66936533143115,-2.8627571792470863,5.232831073467946,0.06375220469836539,-79.23754541291227,194.4904497364907,-2.854812292720983,5.237743306457568,5.237743306457568,0.06647828448683475,495.2606044901087,0.009506141222804305,0.0026105615516112124,5.4166666667,5.319692839586947,0.02244407315357565,5.31967276477422,0.023471790836588298,0.08192945831665152,0.017847706463275617,5.31967276477422,-2.8369645862577073,0.023471790836588298,False,True,Solve_Succeeded,7,0.012026522999804001,0.014208304004569072,0.01455667299887864,True,1.91562321560923e-11,0.8649528583286448,shifted_warm_start,
96.6,111.531,111.515,4.4833333,1,learned_h2,-79.13436843618662,194.52079977843306,-2.856091900956948,5.232587406185644,0.06689493876761181,-79.73878472443647,194.34070586983827,-2.8478962860841524,5.237341177377091,5.237341177377091,0.06961273215109265,495.79430478292414,0.010866159777471853,0.002500155472821675,5.4166666667,5.31967276477422,0.023471790836588298,5.319687853568647,0.024477318012549244,0.08234667619155635,0.01861229890542632,5.319687853568647,-2.829283987178726,0.024477318012549244,False,True,Solve_Succeeded,7,0.010680915002012625,0.0136059500000556,0.014164599000650924,True,1.9099388737231493e-11,0.9127563903574745,shifted_warm_start,
96.7,111.631,111.617,4.4833333,1,learned_h2,-79.64585288959955,194.3687456181443,-2.849103185527442,5.232352571248885,0.07003396406248523,-80.23893168700562,194.1874304915842,-2.8406722970240024,5.236945350083476,5.236945350083476,0.07269458400455724,496.3279937115907,0.012161496938923622,0.0023683872149948826,5.4166666667,5.319687853568647,0.024477318012549244,5.319718790056576,0.025444326823719485,0.08277343997309926,0.01934760238223918,5.319718790056576,-2.8213246946417634,0.025444326823719485,False,True,Solve_Succeeded,7,0.012746422005875502,0.015199891000520438,0.0157397779985331,True,1.9042545318370685e-11,0.9559117327666009,shifted_warm_start,
96.8,111.731,111.719,4.4833333,1,learned_h2,-80.15621508639121,194.21304645280628,-2.8417989260694663,5.232130299641762,0.07308249990009943,-80.73791715308943,194.03048508166395,-2.8331584159460608,5.236562998678059,5.236562998678059,0.07563483848299767,496.86167283000424,0.013379369573852343,0.00220850586348309,5.4166666667,5.319718790056576,0.025444326823719485,5.319748384539816,0.026365221109461913,0.08318538586175678,0.02004784085190116,5.319748384539816,-2.8131105750941594,0.026365221109461913,False,True,Solve_Succeeded,7,0.011261647996434476,0.013806537004711572,0.014183722996676806,True,1.887201506178826e-11,0.9941577975233736,shifted_warm_start,
96.9,111.831,111.821,4.4833333,1,learned_h2,-80.66538017201441,194.05355034857038,-2.8341823081543027,5.2319209677511225,0.07606785038452984,-81.23566696359538,193.8697279336138,-2.8253518532244093,5.236196064223893,5.236196064223893,0.07850692760265088,497.3953435601316,0.01450430688289619,0.002018843808663018,5.4166666667,5.319748384539816,0.026365221109461913,5.319757092508573,0.027202544503377328,0.08356102828468005,0.02068453288164354,5.319757092508573,-2.804667320342766,0.027202544503377328,False,True,Solve_Succeeded,7,0.014108292998571415,0.01680793300329242,0.01736612200329546,True,1.872990651463624e-11,1.0267950020395489,shifted_warm_start,
97.0,111.931,111.923,4.4833333,1,learned_h2,-81.17327124671888,193.89011047327602,-2.8262674173441766,5.23172604595765,0.07889673613491077,-81.73210912400859,193.70503389412266,-2.8172811360853753,5.235850465004465,5.235850465004465,0.08113100397204005,497.9290073216473,0.015517701236681869,0.0017872478192990648,5.4166666667,5.319757092508573,0.027202544503377328,5.319976120550263,0.027943518579667287,0.08412565554579766,0.021247961888939612,5.319976120550263,-2.796033174196436,0.027943518579667287,False,True,Solve_Succeeded,7,0.011857653000333812,0.014264600999013055,0.01480106000235537,True,1.8758328224066645e-11,1.0536717318520505,shifted_warm_start,
